Date,Country,Variable,Value
2008-01-01,CHE,ShortRate,2.38
2008-02-01,CHE,ShortRate,2.32
2008-03-01,CHE,ShortRate,2.62
2008-04-01,CHE,ShortRate,1.83
2008-05-01,CHE,ShortRate,1.95
2008-06-01,CHE,ShortRate,1.82
2008-07-01,CHE,ShortRate,1.97
2008-08-01,CHE,ShortRate,1.98
2008-09-01,CHE,ShortRate,1.7
2008-10-01,CHE,ShortRate,0.3
2008-11-01,CHE,ShortRate,0.05
2008-12-01,CHE,ShortRate,0.01
2009-01-01,CHE,ShortRate,
2009-02-01,CHE,ShortRate,
2009-03-01,CHE,ShortRate,0.05
2009-04-01,CHE,ShortRate,0.05
2009-05-01,CHE,ShortRate,0.05
2009-06-01,CHE,ShortRate,0.05
2009-07-01,CHE,ShortRate,0.05
2009-08-01,CHE,ShortRate,0.05
2009-09-01,CHE,ShortRate,0.05
2009-10-01,CHE,ShortRate,0.05
2009-11-01,CHE,ShortRate,0.05
2009-12-01,CHE,ShortRate,0.05
2010-01-01,CHE,ShortRate,0.05
2010-02-01,CHE,ShortRate,0.05
2010-03-01,CHE,ShortRate,0.05
2010-04-01,CHE,ShortRate,0.05
2010-05-01,CHE,ShortRate,0.02
2010-06-01,CHE,ShortRate,0.03
2010-07-01,CHE,ShortRate,0.05
2010-08-01,CHE,ShortRate,0.08
2010-09-01,CHE,ShortRate,0.08
2010-10-01,CHE,ShortRate,0.05
2010-11-01,CHE,ShortRate,0.04
2010-12-01,CHE,ShortRate,0.04
2011-01-01,CHE,ShortRate,0.04
2011-02-01,CHE,ShortRate,0.04
2011-03-01,CHE,ShortRate,0.04
2011-04-01,CHE,ShortRate,0.04
2011-05-01,CHE,ShortRate,0.09
2011-06-01,CHE,ShortRate,0.09
2011-07-01,CHE,ShortRate,0.05
2011-08-01,CHE,ShortRate,-0.29
2011-09-01,CHE,ShortRate,0.02
2011-10-01,CHE,ShortRate,0.05
2011-11-01,CHE,ShortRate,0.05
2011-12-01,CHE,ShortRate,0.07
2012-01-01,CHE,ShortRate,0.01
2012-02-01,CHE,ShortRate,0.03
2012-03-01,CHE,ShortRate,0.05
2012-04-01,CHE,ShortRate,0.02
2012-05-01,CHE,ShortRate,
2012-06-01,CHE,ShortRate,
2012-07-01,CHE,ShortRate,
2012-08-01,CHE,ShortRate,-0.05
2012-09-01,CHE,ShortRate,0.01
2012-10-01,CHE,ShortRate,0.01
2012-11-01,CHE,ShortRate,-0.05
2012-12-01,CHE,ShortRate,-0.2
2013-01-01,CHE,ShortRate,-0.15
2013-02-01,CHE,ShortRate,-0.2
2013-03-01,CHE,ShortRate,-0.1
2013-04-01,CHE,ShortRate,0.06
2013-05-01,CHE,ShortRate,-0.03
2013-06-01,CHE,ShortRate,-0.03
2013-07-01,CHE,ShortRate,0.01
2013-08-01,CHE,ShortRate,-0.2
2013-09-01,CHE,ShortRate,-0.05
2013-10-01,CHE,ShortRate,-0.15
2013-11-01,CHE,ShortRate,-0.08
2013-12-01,CHE,ShortRate,0.01
2014-01-01,CHE,ShortRate,-0.12
2014-02-01,CHE,ShortRate,-0.15
2014-03-01,CHE,ShortRate,-0.15
2014-04-01,CHE,ShortRate,-0.15
2014-05-01,CHE,ShortRate,-0.16
2014-06-01,CHE,ShortRate,-0.15
2014-07-01,CHE,ShortRate,-0.15
2014-08-01,CHE,ShortRate,-0.1
2014-09-01,CHE,ShortRate,-0.1
2014-10-01,CHE,ShortRate,-0.1
2014-11-01,CHE,ShortRate,-0.1
2014-12-01,CHE,ShortRate,-2.0
2015-01-01,CHE,ShortRate,-1.75
2015-02-01,CHE,ShortRate,-1.0
2015-03-01,CHE,ShortRate,-1.5
2015-04-01,CHE,ShortRate,-1.0
2015-05-01,CHE,ShortRate,-1.25
2015-06-01,CHE,ShortRate,-1.15
2015-07-01,CHE,ShortRate,-1.0
2015-08-01,CHE,ShortRate,-1.25
2015-09-01,CHE,ShortRate,-1.0
2015-10-01,CHE,ShortRate,-0.9
2015-11-01,CHE,ShortRate,-1.1
2015-12-01,CHE,ShortRate,-1.0
2016-01-01,CHE,ShortRate,-1.0
2016-02-01,CHE,ShortRate,-0.85
2016-03-01,CHE,ShortRate,-1.1
2016-04-01,CHE,ShortRate,-1.0
2016-05-01,CHE,ShortRate,-1.25
2016-06-01,CHE,ShortRate,-1.75
2016-07-01,CHE,ShortRate,-1.0
2016-08-01,CHE,ShortRate,-3.65
2016-09-01,CHE,ShortRate,-0.95
2016-10-01,CHE,ShortRate,-0.85
2016-11-01,CHE,ShortRate,-0.9
2016-12-01,CHE,ShortRate,-0.9
2017-01-01,CHE,ShortRate,-0.9
2017-02-01,CHE,ShortRate,-0.95
2017-03-01,CHE,ShortRate,-0.95
2017-04-01,CHE,ShortRate,-0.9
2017-05-01,CHE,ShortRate,-0.95
2017-06-01,CHE,ShortRate,-1.18
2017-07-01,CHE,ShortRate,-0.9
2017-08-01,CHE,ShortRate,-1.15
2017-09-01,CHE,ShortRate,-0.9
2017-10-01,CHE,ShortRate,-0.97
2017-11-01,CHE,ShortRate,-1.0
2017-12-01,CHE,ShortRate,-1.0
2018-01-01,CHE,ShortRate,-1.0
2018-02-01,CHE,ShortRate,-0.95
2018-03-01,CHE,ShortRate,-1.0
2018-04-01,CHE,ShortRate,-0.98
2018-05-01,CHE,ShortRate,-0.95
2018-06-01,CHE,ShortRate,-0.9
2018-07-01,CHE,ShortRate,-0.95
2018-08-01,CHE,ShortRate,-0.9
2018-09-01,CHE,ShortRate,-0.9
2018-10-01,CHE,ShortRate,-0.9
2018-11-01,CHE,ShortRate,-0.9
2018-12-01,CHE,ShortRate,-0.95
2019-01-01,CHE,ShortRate,-0.9
2019-02-01,CHE,ShortRate,-0.97
2019-03-01,CHE,ShortRate,-1.51
2019-04-01,CHE,ShortRate,-0.85
2019-05-01,CHE,ShortRate,-0.9
2019-06-01,CHE,ShortRate,-0.95
2019-07-01,CHE,ShortRate,-0.7
2019-08-01,CHE,ShortRate,-1.05
2019-09-01,CHE,ShortRate,-1.0
2019-10-01,CHE,ShortRate,-0.91
2019-11-01,CHE,ShortRate,-0.83
2019-12-01,CHE,ShortRate,-1.0
2020-01-01,CHE,ShortRate,-0.85
2020-02-01,CHE,ShortRate,-0.8
2020-03-01,CHE,ShortRate,-1.25
2020-04-01,CHE,ShortRate,-0.85
2020-05-01,CHE,ShortRate,-0.85
2020-06-01,CHE,ShortRate,-0.9
2020-07-01,CHE,ShortRate,-0.85
2020-08-01,CHE,ShortRate,-0.83
2020-09-01,CHE,ShortRate,-0.85
2020-10-01,CHE,ShortRate,-0.83
2020-11-01,CHE,ShortRate,-0.83
2020-12-01,CHE,ShortRate,-0.85
2021-01-01,CHE,ShortRate,-0.85
2021-02-01,CHE,ShortRate,-0.85
2021-03-01,CHE,ShortRate,-0.83
2021-04-01,CHE,ShortRate,-0.85
2021-05-01,CHE,ShortRate,-0.85
2021-06-01,CHE,ShortRate,-0.9
2021-07-01,CHE,ShortRate,-0.85
2021-08-01,CHE,ShortRate,-0.8
2021-09-01,CHE,ShortRate,-0.8
2021-10-01,CHE,ShortRate,-0.8
2021-11-01,CHE,ShortRate,-0.8
2021-12-01,CHE,ShortRate,-0.9
2022-01-01,CHE,ShortRate,-0.8
2022-02-01,CHE,ShortRate,-0.86
2022-03-01,CHE,ShortRate,-0.8
2022-04-01,CHE,ShortRate,-0.7
2022-05-01,CHE,ShortRate,-0.8
2022-06-01,CHE,ShortRate,-0.26
2022-07-01,CHE,ShortRate,-0.26
2022-08-01,CHE,ShortRate,-0.2
2022-09-01,CHE,ShortRate,-0.1
2022-10-01,CHE,ShortRate,-0.06
2022-11-01,CHE,ShortRate,-0.05
2022-12-01,CHE,ShortRate,0.24
2023-01-01,CHE,ShortRate,0.45
2023-02-01,CHE,ShortRate,0.45
2023-03-01,CHE,ShortRate,0.6
2023-04-01,CHE,ShortRate,0.9
2023-05-01,CHE,ShortRate,0.95
2023-06-01,CHE,ShortRate,1.2
2023-07-01,CHE,ShortRate,1.2
2023-08-01,CHE,ShortRate,1.2
2023-09-01,CHE,ShortRate,1.2
2023-10-01,CHE,ShortRate,1.2
2023-11-01,CHE,ShortRate,1.63
2023-12-01,CHE,ShortRate,1.6
2024-01-01,CHE,ShortRate,1.45
1991-01-01,CHL,IP,48.5611059771123
1991-02-01,CHL,IP,48.0726851696453
1991-03-01,CHL,IP,48.4993195906918
1991-04-01,CHL,IP,49.1387384370981
1991-05-01,CHL,IP,50.2757781493241
1991-06-01,CHL,IP,50.0383901185163
1991-07-01,CHL,IP,48.8866907535343
1991-08-01,CHL,IP,50.1433714412904
1991-09-01,CHL,IP,50.0876198906222
1991-10-01,CHL,IP,51.222234818909
1991-11-01,CHL,IP,52.3259903014646
1991-12-01,CHL,IP,52.1447522471333
1992-01-01,CHL,IP,53.5015359023957
1992-02-01,CHL,IP,53.3058462807659
1992-03-01,CHL,IP,54.4111170186848
1992-04-01,CHL,IP,55.1634740659419
1992-05-01,CHL,IP,55.6865195785742
1992-06-01,CHL,IP,55.6743158505828
1992-07-01,CHL,IP,58.1046610983705
1992-08-01,CHL,IP,56.8848305825487
1992-09-01,CHL,IP,59.5164079826491
1992-10-01,CHL,IP,58.3899864875222
1992-11-01,CHL,IP,57.6697300206696
1992-12-01,CHL,IP,57.881274105765
1993-01-01,CHL,IP,56.8182517263827
1993-02-01,CHL,IP,56.7480487871581
1993-03-01,CHL,IP,57.7586888823751
1993-04-01,CHL,IP,57.2222645025899
1993-05-01,CHL,IP,56.5410568035625
1993-06-01,CHL,IP,57.6689294452617
1993-07-01,CHL,IP,58.4567919090806
1993-08-01,CHL,IP,58.9047773379357
1993-09-01,CHL,IP,58.3316585598537
1993-10-01,CHL,IP,58.779826613364
1993-11-01,CHL,IP,60.5118138590086
1993-12-01,CHL,IP,58.4878063539005
1994-01-01,CHL,IP,57.6254240440153
1994-02-01,CHL,IP,60.9198478630986
1994-03-01,CHL,IP,60.4632102597865
1994-04-01,CHL,IP,60.4868499693054
1994-05-01,CHL,IP,60.2292753751218
1994-06-01,CHL,IP,60.640563962873
1994-07-01,CHL,IP,58.8331634095042
1994-08-01,CHL,IP,61.4673078324412
1994-09-01,CHL,IP,60.8481675220905
1994-10-01,CHL,IP,60.967009391869
1994-11-01,CHL,IP,60.6207472464486
1994-12-01,CHL,IP,61.8413783078879
1995-01-01,CHL,IP,62.7297095644699
1995-02-01,CHL,IP,62.7007491033474
1995-03-01,CHL,IP,63.26817328104
1995-04-01,CHL,IP,64.9414670518024
1995-05-01,CHL,IP,65.9511991576104
1995-06-01,CHL,IP,65.6666198672824
1995-07-01,CHL,IP,65.7644580447838
1995-08-01,CHL,IP,63.3954042468681
1995-09-01,CHL,IP,64.9497601435474
1995-10-01,CHL,IP,64.7549212145912
1995-11-01,CHL,IP,63.647277537838
1995-12-01,CHL,IP,65.7978273457074
1996-01-01,CHL,IP,65.2696438352181
1996-02-01,CHL,IP,67.5532789450564
1996-03-01,CHL,IP,66.164214577192
1996-04-01,CHL,IP,65.364649885733
1996-05-01,CHL,IP,65.0214819526953
1996-06-01,CHL,IP,65.1281155564222
1996-07-01,CHL,IP,64.1489782291202
1996-08-01,CHL,IP,65.8145063260764
1996-09-01,CHL,IP,65.9572371809281
1996-10-01,CHL,IP,65.9924501756072
1996-11-01,CHL,IP,66.8584919396034
1996-12-01,CHL,IP,65.9736695768026
1997-01-01,CHL,IP,67.2042838943098
1997-02-01,CHL,IP,66.6410315743403
1997-03-01,CHL,IP,64.9845189449197
1997-04-01,CHL,IP,66.9622161799473
1997-05-01,CHL,IP,70.4175577512631
1997-06-01,CHL,IP,68.3587108122885
1997-07-01,CHL,IP,68.9281192841656
1997-08-01,CHL,IP,68.2721231218577
1997-09-01,CHL,IP,69.8924253763388
1997-10-01,CHL,IP,69.2306785581699
1997-11-01,CHL,IP,69.6297255246295
1997-12-01,CHL,IP,71.1006087865619
1998-01-01,CHL,IP,68.6166445586948
1998-02-01,CHL,IP,68.8379950743871
1998-03-01,CHL,IP,67.731257768435
1998-04-01,CHL,IP,68.836245637237
1998-05-01,CHL,IP,67.8414818417978
1998-06-01,CHL,IP,66.1955607770608
1998-07-01,CHL,IP,69.8822668438974
1998-08-01,CHL,IP,68.9485046284857
1998-09-01,CHL,IP,67.5080523081726
1998-10-01,CHL,IP,66.8859005826973
1998-11-01,CHL,IP,65.2667909543015
1998-12-01,CHL,IP,64.6906212690469
1999-01-01,CHL,IP,64.9403298258014
1999-02-01,CHL,IP,65.4881559480944
1999-03-01,CHL,IP,65.3909497327311
1999-04-01,CHL,IP,65.1364162943519
1999-05-01,CHL,IP,65.5136857547732
1999-06-01,CHL,IP,65.3636201035234
1999-07-01,CHL,IP,65.676659824279
1999-08-01,CHL,IP,67.1160891446477
1999-09-01,CHL,IP,65.6389840331991
1999-10-01,CHL,IP,68.2869520035503
1999-11-01,CHL,IP,70.4717035336144
1999-12-01,CHL,IP,70.8370337445972
2000-01-01,CHL,IP,70.6655798178354
2000-02-01,CHL,IP,69.4699649082688
2000-03-01,CHL,IP,69.8801910238879
2000-04-01,CHL,IP,69.0113258813323
2000-05-01,CHL,IP,69.778083385611
2000-06-01,CHL,IP,69.4815904158781
2000-07-01,CHL,IP,70.03730238617
2000-08-01,CHL,IP,69.8663195934828
2000-09-01,CHL,IP,69.6662791636154
2000-10-01,CHL,IP,70.8413333134666
2000-11-01,CHL,IP,69.2060377743897
2000-12-01,CHL,IP,71.0434737133713
2001-01-01,CHL,IP,67.2236834567382
2001-02-01,CHL,IP,69.8305667980177
2001-03-01,CHL,IP,70.3549157071138
2001-04-01,CHL,IP,70.5431552934176
2001-05-01,CHL,IP,71.8352836541452
2001-06-01,CHL,IP,73.9840357843895
2001-07-01,CHL,IP,69.700424780688
2001-08-01,CHL,IP,71.0875697476375
2001-09-01,CHL,IP,71.273013382346
2001-10-01,CHL,IP,70.2992023972997
2001-11-01,CHL,IP,70.950098464981
2001-12-01,CHL,IP,67.5073743199741
2002-01-01,CHL,IP,71.1797907299578
2002-02-01,CHL,IP,71.2689197639604
2002-03-01,CHL,IP,72.0717385028546
2002-04-01,CHL,IP,72.4349613061477
2002-05-01,CHL,IP,72.067665618539
2002-06-01,CHL,IP,72.6504064449332
2002-07-01,CHL,IP,74.1395644757909
2002-08-01,CHL,IP,72.3224145005874
2002-09-01,CHL,IP,72.5934375620656
2002-10-01,CHL,IP,73.5343979554204
2002-11-01,CHL,IP,74.6355354935348
2002-12-01,CHL,IP,74.888942718405
2003-01-01,CHL,IP,74.0584670638036
2003-02-01,CHL,IP,75.7314387713046
2003-03-01,CHL,IP,76.2515177231197
2003-04-01,CHL,IP,75.8648790449199
2003-05-01,CHL,IP,75.402854029175
2003-06-01,CHL,IP,76.4791801345668
2003-07-01,CHL,IP,75.5090776087249
2003-08-01,CHL,IP,79.0046297409595
2003-09-01,CHL,IP,77.0465182678552
2003-10-01,CHL,IP,76.2918116373828
2003-11-01,CHL,IP,77.4540701948893
2003-12-01,CHL,IP,76.5124449905922
2004-01-01,CHL,IP,79.2185806662852
2004-02-01,CHL,IP,81.1102817376116
2004-03-01,CHL,IP,80.1171510878029
2004-04-01,CHL,IP,80.144119330513
2004-05-01,CHL,IP,82.4621245772136
2004-06-01,CHL,IP,82.3939088416958
2004-07-01,CHL,IP,83.0904268341543
2004-08-01,CHL,IP,84.9770506898277
2004-09-01,CHL,IP,85.2192071495843
2004-10-01,CHL,IP,85.2091912731048
2004-11-01,CHL,IP,84.3080031653287
2004-12-01,CHL,IP,84.2550199704797
2005-01-01,CHL,IP,84.8685715751353
2005-02-01,CHL,IP,84.8638302454571
2005-03-01,CHL,IP,84.8618736165594
2005-04-01,CHL,IP,86.936661440748
2005-05-01,CHL,IP,87.1193117950608
2005-06-01,CHL,IP,86.2711299894999
2005-07-01,CHL,IP,87.6835444651517
2005-08-01,CHL,IP,88.4183043245475
2005-09-01,CHL,IP,88.8664943732517
2005-10-01,CHL,IP,88.5790623310986
2005-11-01,CHL,IP,89.1332716671972
2005-12-01,CHL,IP,88.7478362998814
2006-01-01,CHL,IP,89.7249426813414
2006-02-01,CHL,IP,88.8339135131413
2006-03-01,CHL,IP,87.965618041143
2006-04-01,CHL,IP,91.7445856250094
2006-05-01,CHL,IP,89.944194815814
2006-06-01,CHL,IP,90.7209679085991
2006-07-01,CHL,IP,90.2376259353931
2006-08-01,CHL,IP,89.4936576366317
2006-09-01,CHL,IP,89.7647291769076
2006-10-01,CHL,IP,91.7368588573746
2006-11-01,CHL,IP,90.9760391220219
2006-12-01,CHL,IP,92.7407924342607
2007-01-01,CHL,IP,91.7942288769706
2007-02-01,CHL,IP,92.8810729649299
2007-03-01,CHL,IP,93.3330211928999
2007-04-01,CHL,IP,96.5246054550798
2007-05-01,CHL,IP,94.1473510445348
2007-06-01,CHL,IP,95.116020238422
2007-07-01,CHL,IP,96.0200500259505
2007-08-01,CHL,IP,93.5975911425274
2007-09-01,CHL,IP,95.0425731024313
2007-10-01,CHL,IP,93.7078669616941
2007-11-01,CHL,IP,95.0534693924041
2007-12-01,CHL,IP,95.9268828232972
2008-01-01,CHL,IP,95.6711774829724
2008-02-01,CHL,IP,95.5382179756385
2008-03-01,CHL,IP,97.5197000622075
2008-04-01,CHL,IP,95.542786014965
2008-05-01,CHL,IP,94.4457903853617
2008-06-01,CHL,IP,95.6487008574613
2008-07-01,CHL,IP,95.3285579104756
2008-08-01,CHL,IP,93.0460960431478
2008-09-01,CHL,IP,94.6359997778194
2008-10-01,CHL,IP,92.4797230867726
2008-11-01,CHL,IP,90.7102118715017
2008-12-01,CHL,IP,90.2537197145126
2009-01-01,CHL,IP,89.3388975357535
2009-02-01,CHL,IP,90.3098798097712
2009-03-01,CHL,IP,87.7961610495959
2009-04-01,CHL,IP,85.869719825644
2009-05-01,CHL,IP,86.0894606804162
2009-06-01,CHL,IP,86.3283441858078
2009-07-01,CHL,IP,86.2088541280914
2009-08-01,CHL,IP,87.8676654787032
2009-09-01,CHL,IP,87.8357372949406
2009-10-01,CHL,IP,90.0121259345157
2009-11-01,CHL,IP,89.7948896123971
2009-12-01,CHL,IP,88.9810366443705
2010-01-01,CHL,IP,89.4325660997366
2010-02-01,CHL,IP,89.9901844724292
2010-03-01,CHL,IP,73.5987260031763
2010-04-01,CHL,IP,89.5154596203914
2010-05-01,CHL,IP,93.3508795029369
2010-06-01,CHL,IP,91.1346802773484
2010-07-01,CHL,IP,92.462773610204
2010-08-01,CHL,IP,93.9804513840369
2010-09-01,CHL,IP,92.7867851592799
2010-10-01,CHL,IP,94.41330048506
2010-11-01,CHL,IP,94.8936160586053
2010-12-01,CHL,IP,94.9701538817896
2011-01-01,CHL,IP,96.4707810905329
2011-02-01,CHL,IP,96.2379046066551
2011-03-01,CHL,IP,96.4696529605126
2011-04-01,CHL,IP,96.225490151797
2011-05-01,CHL,IP,97.4956356617391
2011-06-01,CHL,IP,97.9981495595292
2011-07-01,CHL,IP,98.2179093907419
2011-08-01,CHL,IP,97.3399689219469
2011-09-01,CHL,IP,99.3480025838055
2011-10-01,CHL,IP,98.0024876373657
2011-11-01,CHL,IP,98.822400177049
2011-12-01,CHL,IP,100.181564923766
2012-01-01,CHL,IP,97.5165331415585
2012-02-01,CHL,IP,97.95934300695
2012-03-01,CHL,IP,99.4236168968188
2012-04-01,CHL,IP,101.615986410161
2012-05-01,CHL,IP,100.573033200393
2012-06-01,CHL,IP,99.9178783964552
2012-07-01,CHL,IP,100.744393138663
2012-08-01,CHL,IP,101.947892893287
2012-09-01,CHL,IP,100.730123769025
2012-10-01,CHL,IP,101.857457890922
2012-11-01,CHL,IP,102.54663543675
2012-12-01,CHL,IP,100.926622376866
2013-01-01,CHL,IP,102.050051085754
2013-02-01,CHL,IP,103.604231090393
2013-03-01,CHL,IP,103.091795999723
2013-04-01,CHL,IP,99.9430384157633
2013-05-01,CHL,IP,97.1617859057139
2013-06-01,CHL,IP,100.057361588932
2013-07-01,CHL,IP,102.618522284328
2013-08-01,CHL,IP,101.606527880972
2013-09-01,CHL,IP,100.239822695207
2013-10-01,CHL,IP,100.361091781801
2013-11-01,CHL,IP,100.593268182986
2013-12-01,CHL,IP,99.6041645701742
2014-01-01,CHL,IP,100.231624793497
2014-02-01,CHL,IP,99.4771020587342
2014-03-01,CHL,IP,98.806534859973
2014-04-01,CHL,IP,101.528421011018
2014-05-01,CHL,IP,100.357878298866
2014-06-01,CHL,IP,100.309558184428
2014-07-01,CHL,IP,99.0152252300226
2014-08-01,CHL,IP,97.9681630598486
2014-09-01,CHL,IP,98.2816863074561
2014-10-01,CHL,IP,98.6459145840492
2014-11-01,CHL,IP,98.1856131275874
2014-12-01,CHL,IP,99.5265789317003
2015-01-01,CHL,IP,99.6240990676348
2015-02-01,CHL,IP,99.4001174898257
2015-03-01,CHL,IP,99.0832472886726
2015-04-01,CHL,IP,100.641705572025
2015-05-01,CHL,IP,101.185247328447
2015-06-01,CHL,IP,101.586885725954
2015-07-01,CHL,IP,101.852935420871
2015-08-01,CHL,IP,96.4481923342184
2015-09-01,CHL,IP,100.679097600278
2015-10-01,CHL,IP,100.642010625008
2015-11-01,CHL,IP,99.4956547813717
2015-12-01,CHL,IP,99.3608067656955
2016-01-01,CHL,IP,99.4945230467216
2016-02-01,CHL,IP,101.079606944264
2016-03-01,CHL,IP,102.899691763513
2016-04-01,CHL,IP,98.9644793287037
2016-05-01,CHL,IP,98.0860520958408
2016-06-01,CHL,IP,98.7730287916426
2016-07-01,CHL,IP,98.1184201437613
2016-08-01,CHL,IP,98.826493209558
2016-09-01,CHL,IP,100.357170877821
2016-10-01,CHL,IP,98.3966338561592
2016-11-01,CHL,IP,99.5774461193841
2016-12-01,CHL,IP,99.6306809432234
2017-01-01,CHL,IP,99.1052776153146
2017-02-01,CHL,IP,97.948055142945
2017-03-01,CHL,IP,100.014370765992
2017-04-01,CHL,IP,98.155949386276
2017-05-01,CHL,IP,99.3207873296062
2017-06-01,CHL,IP,98.3397566778585
2017-07-01,CHL,IP,99.2316260922564
2017-08-01,CHL,IP,98.997777808082
2017-09-01,CHL,IP,100.114596261128
2017-10-01,CHL,IP,97.5983090183894
2017-11-01,CHL,IP,102.366760627656
2017-12-01,CHL,IP,100.030689015251
2018-01-01,CHL,IP,99.7141731104969
2018-02-01,CHL,IP,101.650875156955
2018-03-01,CHL,IP,101.872638646067
2018-04-01,CHL,IP,102.85913451266
2018-05-01,CHL,IP,102.941433577203
2018-06-01,CHL,IP,106.272194985866
2018-07-01,CHL,IP,101.310707318716
2018-08-01,CHL,IP,103.856441687343
2018-09-01,CHL,IP,99.9419956548998
2018-10-01,CHL,IP,102.528854482271
2018-11-01,CHL,IP,102.343886122493
2018-12-01,CHL,IP,102.529593481066
2019-01-01,CHL,IP,102.082217989364
2019-02-01,CHL,IP,102.810821746503
2019-03-01,CHL,IP,102.483901568872
2019-04-01,CHL,IP,102.799433598316
2019-05-01,CHL,IP,106.926549422928
2019-06-01,CHL,IP,103.615675939509
2019-07-01,CHL,IP,104.170029401226
2019-08-01,CHL,IP,104.35910674127
2019-09-01,CHL,IP,103.01566770421
2019-10-01,CHL,IP,97.5537165481281
2019-11-01,CHL,IP,103.865473023195
2019-12-01,CHL,IP,104.750123297187
2020-01-01,CHL,IP,105.988587664646
2020-02-01,CHL,IP,104.254456389066
2020-03-01,CHL,IP,102.657249217284
2020-04-01,CHL,IP,95.245797066022
2020-05-01,CHL,IP,95.2834766801943
2020-06-01,CHL,IP,92.9441334639196
2020-07-01,CHL,IP,96.0118350345216
2020-08-01,CHL,IP,97.4826677621236
2020-09-01,CHL,IP,102.05450901009
2020-10-01,CHL,IP,103.922578405356
2020-11-01,CHL,IP,101.828624525279
2020-12-01,CHL,IP,103.302038177872
2021-01-01,CHL,IP,103.29651743385
2021-02-01,CHL,IP,107.378739528521
2021-03-01,CHL,IP,104.275858556802
2021-04-01,CHL,IP,101.770043032248
2021-05-01,CHL,IP,103.422270263067
2021-06-01,CHL,IP,107.694176824714
2021-07-01,CHL,IP,107.783192218536
2021-08-01,CHL,IP,107.063788708422
2021-09-01,CHL,IP,106.402713274928
2021-10-01,CHL,IP,106.221277949029
2021-11-01,CHL,IP,107.112551209266
2021-12-01,CHL,IP,105.527431265424
2022-01-01,CHL,IP,105.139259388152
2022-02-01,CHL,IP,104.60721878457
2022-03-01,CHL,IP,106.68688979006
2022-04-01,CHL,IP,105.145271076818
2022-05-01,CHL,IP,103.401654659353
2022-06-01,CHL,IP,104.777212240386
2022-07-01,CHL,IP,103.126235607636
2022-08-01,CHL,IP,101.778239245839
2022-09-01,CHL,IP,103.72723804556
2022-10-01,CHL,IP,98.3433854379991
2022-11-01,CHL,IP,98.3218632251618
2022-12-01,CHL,IP,100.899216563853
2023-01-01,CHL,IP,103.178872738147
2023-02-01,CHL,IP,100.873172864045
2023-03-01,CHL,IP,100.736773963771
2023-04-01,CHL,IP,99.988373340498
2023-05-01,CHL,IP,100.406838806106
2023-06-01,CHL,IP,99.8810611229757
2023-07-01,CHL,IP,98.3723282632461
2023-08-01,CHL,IP,102.219140702948
2023-09-01,CHL,IP,102.719693523151
2023-10-01,CHL,IP,107.030008261219
2004-07-01,CHL,LongRate,6.5
2004-08-01,CHL,LongRate,6.32
2004-09-01,CHL,LongRate,6.16
2004-10-01,CHL,LongRate,6.63
2004-11-01,CHL,LongRate,6.26
2004-12-01,CHL,LongRate,6.02
2005-01-01,CHL,LongRate,5.99
2005-02-01,CHL,LongRate,5.91
2005-03-01,CHL,LongRate,6.09
2005-04-01,CHL,LongRate,6.14
2005-05-01,CHL,LongRate,5.9
2005-06-01,CHL,LongRate,5.68
2005-07-01,CHL,LongRate,5.85
2005-08-01,CHL,LongRate,5.81
2005-09-01,CHL,LongRate,5.87
2005-10-01,CHL,LongRate,6.34
2005-11-01,CHL,LongRate,6.53
2005-12-01,CHL,LongRate,6.48
2006-01-01,CHL,LongRate,6.25
2006-03-01,CHL,LongRate,6.37
2006-06-01,CHL,LongRate,6.51
2006-09-01,CHL,LongRate,6.1
2006-12-01,CHL,LongRate,5.58
2007-01-01,CHL,LongRate,5.34
2007-03-01,CHL,LongRate,5.58
2007-04-01,CHL,LongRate,5.66
2007-05-01,CHL,LongRate,6.34
2007-06-01,CHL,LongRate,6.48
2007-07-01,CHL,LongRate,6.48
2007-08-01,CHL,LongRate,6.2
2007-09-01,CHL,LongRate,6.3
2007-10-01,CHL,LongRate,6.48
2007-11-01,CHL,LongRate,6.24
2007-12-01,CHL,LongRate,6.49
2008-04-01,CHL,LongRate,6.540600897
2008-05-01,CHL,LongRate,7.017644679
2008-06-01,CHL,LongRate,7.567278918
2008-07-01,CHL,LongRate,7.804599372
2008-08-01,CHL,LongRate,7.88893025
2008-09-01,CHL,LongRate,7.653714621
2008-10-01,CHL,LongRate,6.822436219
2008-11-01,CHL,LongRate,6.532445262
2008-12-01,CHL,LongRate,6.083062052
2009-01-01,CHL,LongRate,5.571221597
2009-02-01,CHL,LongRate,4.844531842
2009-03-01,CHL,LongRate,4.886536138
2009-04-01,CHL,LongRate,5.440839443
2009-05-01,CHL,LongRate,5.687311867
2009-06-01,CHL,LongRate,5.890075839
2009-07-01,CHL,LongRate,5.745703031
2009-08-01,CHL,LongRate,5.608758641
2009-09-01,CHL,LongRate,5.852797438
2009-10-01,CHL,LongRate,5.980509036
2009-11-01,CHL,LongRate,6.164408453
2009-12-01,CHL,LongRate,6.310849979
2010-01-01,CHL,LongRate,6.389002565
2010-02-01,CHL,LongRate,6.395744353
2010-03-01,CHL,LongRate,6.467190495
2010-04-01,CHL,LongRate,6.472571337
2010-05-01,CHL,LongRate,6.364313794
2010-06-01,CHL,LongRate,6.365788068
