Date,Country,CPI,IP,LongRate,ShortRate,Stocks,Inflation_YoY,Inflation_MoM,IP_Growth_YoY,Term_Spread,Real_Short_Rate,Real_Stock_Return
2021-12-01,FIN,-0.0743701775587908,120.2,-0.06184,-0.576372173913044,-0.595756818385981,-2302.5850929940457,-2302.5850929940457,8.867665630869102,0.514532173913044,2302.0087208201326,0.0
2021-12-01,FRA,107.804491853827,98.1091824234798,0.0481304347826087,-0.576372173913044,-0.69849464611779,2.717481873150046,0.18570107472073702,0.010193160398233644,0.6245026086956527,-3.29385404706309,-2302.7707940687665
2021-12-01,GBR,0.5,108.431836091411,0.8375,0.1141,0.322791117669422,91.62907318741551,-18.232155679395458,-5.192294107969307,0.7234,-91.51497318741552,-129.84345055563048
2021-12-01,GRC,0.678007822580392,120.519221168248,1.29,-0.576372173913044,-1.88324541905803,53.20854540616416,35.810523938776754,6.769178903953196,1.866372173913044,-53.784917580077206,-2338.3956169328226
2021-12-01,HUN,0.3,119.548306148055,4.4,2.5644,-4.19238032550076,0.0,-84.72978603872036,1.778954156349824,1.8356000000000003,2.5644,121.18755616766788
2021-12-01,IRL,0.469483568075128,218.181818181818,0.0998,-0.576372173913044,-1.82328795681042,45.879076464292,-18.797128933601407,25.196935004116867,0.676172173913044,-46.45544863820504,51.63609481247531
2021-12-01,ISR,0.310559006211192,122.248243559719,1.21,0.1,1.13773840610846,-2302.5850929940457,-2302.5850929940457,8.388148398070653,1.1099999999999999,2302.6850929940456,2158.948411694106
2021-12-01,ITA,0.376647834274953,105.491209065911,1.047,-0.576372173913044,0.156223275648557,65.67097843575146,-41.11308456438428,4.260082688969214,1.6233721739130438,-66.24735060966451,-341.612320136225
2021-12-01,KOR,0.163666121112933,122.370150196058,2.187,1.012,0.800188914752219,-38.19108223004836,-112.30492056371506,8.811870922332153,1.1749999999999998,39.20308223004836,-2190.280172430331
2021-12-01,LUX,-0.0809498111171184,98.4,-0.218,-0.576372173913044,-1.34204505355659,-2302.5850929940457,-2302.5850929940457,8.148344693711685,0.358372173913044,2302.0087208201326,0.0
2021-12-01,MEX,0.362752814756513,108.05929588431,7.57,3.63,1.16385113212946,-4.970114710188497,-114.93071698007633,3.7015853839045416,3.9400000000000004,8.600114710188496,-2187.6543760139693
2021-12-01,NLD,0.742246178315805,119.980003332778,-0.318,-0.576372173913044,-3.26722987994667,120.23854357298308,-17.308944018894213,11.37287653283463,0.25837217391304396,-120.81491574689612,-2285.2761489751515
2021-12-01,NOR,0.677392040643523,98.9099092763204,1.707,0.477272727272727,-2.60383770940481,42.053584350203195,-12.543288171677492,-0.7649846060404165,1.229727272727273,-41.57631162293047,-2290.0418048223682
2021-12-01,POL,0.9,147.587701024915,3.33,1.39,-4.45389246761238,219.72245773362195,-10.536051565782628,10.04044343260711,1.9400000000000002,-218.33245773362196,53.89371162489518
2021-12-01,PRT,0.0149970005998783,100.99,0.36,-0.576372173913044,-2.16921175222108,-2302.5850929940457,-338.0275845812051,1.4562395780493202,0.936372173913044,2302.0087208201326,-1964.5575084128407
2021-12-01,USA,118.509220857576,99.0101766007774,1.47,0.08,-1.62846421946146,6.947437059907598,0.7777050552310308,3.0778586662020095,1.39,-6.867437059907598,-2303.3627980492765
2022-01-01,AUT,-0.0948766603415666,123.689692525623,0.1813,-0.579465714285714,2.42186035300105,-212.10940517605616,-2302.5850929940457,11.013250508525987,0.760765714285714,211.52993946177045,0.0
2022-01-01,BEL,2.22913426645931,128.91074256188,0.26,-0.579465714285714,4.22171450451594,162.6245498753305,315.4113454118379,7.404829738121527,0.839465714285714,-163.2040155896162,-2617.9964384058835
2022-01-01,CAN,115.433236765868,103.630262654409,1.759,0.175935,0.466325671688948,4.981738562595916,0.6179216365962973,1.6866334025988903,1.583065,-4.805803562595916,-2303.203014630642
2022-01-01,CHE,0.171277569138908,130.1,0.045,-0.8,-1.53395096333181,113.05125433293293,-2302.5850929940457,7.914636341735232,0.8450000000000001,-113.85125433293292,0.0
2022-01-01,CHL,1.20639916076578,105.139259388152,5.886166918,4.27,3.66133702338454,54.05478799890855,44.21941469086307,1.7682088883367773,1.6161669180000002,-49.784787998908556,-2346.804507684909
2022-01-01,COL,1.66574002005234,125.746718694573,9.26,3.09,6.12823921215501,140.4164016029901,82.98903103340929,12.122709435633377,6.17,-137.3264016029901,-23.894802618694982
2022-01-01,CZE,4.44258172673931,117.890175818682,3.12,3.75095238095238,1.79671897289585,119.8205998663914,235.66540789426708,3.276155067529492,-0.63095238095238,-116.06964748543902,-272.7407863836263
2022-01-01,DEU,111.790016567714,97.7688643770368,-0.114761905,-0.579465714285714,0.693442546656122,4.05852801150751,0.6650855869904516,-0.7153837356619105,0.46470380928571403,-4.637993725793224,-2303.250178581036
2022-01-01,DNK,1.40712945590993,131.3,0.114,-0.51,-4.82686472030929,198.44244708848387,-2302.5850929940457,9.500558035024886,0.624,-198.95244708848386,2388.8015713866894
2022-01-01,ESP,-0.382821141730399,106.082,0.66452380952381,-0.579465714285714,3.71319742232229,-2302.5850929940457,-2302.5850929940457,2.0302365651125913,1.243989523809524,2302.00562727976,0.0
2022-01-01,FIN,1.21871802028097,120.4,0.17909,-0.579465714285714,-0.196103143595217,128.57840888092005,-2302.5850929940457,8.580401191691326,0.758555714285714,-129.15787459520575,2191.465913262745
2022-01-01,FRA,108.60452518855,100.019166506946,0.314142857142857,-0.579465714285714,1.64873555618998,2.943450057505153,0.7393749024944803,-0.9354232802146022,0.8936085714285711,-3.522915771790867,-2303.32446789654
2022-01-01,GRC,-0.261714398002468,117.823265102346,1.62,-0.579465714285714,4.88582828032369,-162.33833437438682,-2302.5850929940457,1.8820059326768797,2.199465714285714,161.75886866010111,0.0
2022-01-01,HUN,1.4,124.767879548306,4.71,2.8836,3.92218440563466,44.18327522790391,154.0445040947149,6.480672551090678,1.8264,-41.29967522790391,-2456.6295970887604
2022-01-01,IRL,-0.373831775700935,171.88567619365,0.3803,-0.579465714285714,2.30551067329894,-2302.5850929940457,-2302.5850929940457,5.316271158203673,0.9597657142857141,2302.00562727976,0.0
2022-01-01,ISR,0.206398348813198,127.868852459016,1.43,0.1,3.85590838377367,-2302.5850929940457,-40.85658857865065,14.225589217510457,1.3299999999999998,2302.6850929940456,162.9130065187578
2022-01-01,ITA,1.59474671669793,102.091492375635,1.346,-0.579465714285714,1.41769877440656,84.90576160058384,144.31595800124154,-2.610104671632733,1.9254657142857141,-85.48522731486956,76.23444364776108
2022-01-01,KOR,0.778546712802768,122.902194327345,2.492,1.188,-4.42098781132657,9.545858998817886,155.96004872754713,8.866563708565387,1.304,-8.357858998817886,-2458.5451417215927
2022-01-01,LUX,0.11702223422451,97.5,-0.039,-0.579465714285714,6.72766291305151,-173.83312465359703,-2302.5850929940457,-1.2232568435634408,0.540465714285714,173.25365893931132,0.0
2022-01-01,NLD,0.456100342075245,118.980169971671,-0.098,-0.579465714285714,-1.47183202176951,-2302.5850929940457,-48.69681311296856,7.049459875520365,0.48146571428571405,2302.00562727976,-31.046646509673785
2022-01-01,NOR,-0.925147182506318,101.272944651523,1.90988888888889,0.5,0.666239491094948,-2302.5850929940457,-2302.5850929940457,-0.16652793190525347,1.40988888888889,2303.0850929940457,0.0
2022-01-01,POL,1.9,151.787351054079,4.0,1.96,2.82653191799092,37.94896217049037,74.72144018302211,12.323264042395278,2.04,-35.98896217049037,-2377.3065331770676
2022-01-01,PRT,0.276465736992057,96.91,0.58,-0.579465714285714,-1.37271244790723,-2302.5850929940457,291.4236675338547,-1.7896883059133482,1.159465714285714,2302.00562727976,-337.1811857649643
2022-01-01,USA,119.231531915432,98.4503500661869,1.76,0.08,0.484364266691419,7.320658427377863,0.6076478449370064,1.4754478151928108,1.68,-7.240658427377863,-2303.192740838983
2022-02-01,AUT,1.23456790123458,122.689775852012,0.5391,-0.576333,-1.9527342856209,90.68637208553841,-2302.5850929940457,9.213673639897978,1.115433,-91.26270508553841,0.0
2022-02-01,BEL,0.633874239350902,126.510542545212,0.59,-0.576333,-1.87493081398899,106.62490661087678,-125.75179936421776,9.357255990578054,1.1663329999999998,-107.20123961087678,-2176.833293629828
2022-02-01,CAN,116.223334211219,104.245445001521,1.879473684,0.171747368421053,0.850193847999234,5.520087970706726,0.6821308850732881,3.7328821205371767,1.7077263155789468,-5.348340602285673,59.375881478477396
2022-02-01,CHE,0.65916129983777,135.3,0.263,-0.86,-3.5416533703667,138.86105460478672,134.76828172438547,13.173804861311735,1.123,-139.72105460478673,-51.09358812547757
2022-02-01,CHL,0.285047939880805,104.60721878457,5.81881544,5.5,2.31697254066491,42.65676436798449,-144.27379253707377,-2.6149644019766423,0.31881543999999984,-37.15676436798449,98.51709318649583
2022-02-01,COL,1.63389362021666,123.852429939695,9.37,4.09,1.56699281486319,94.37336219413284,-1.93035907668836,9.663430749235262,5.279999999999999,-90.28336219413283,-134.44454987541786
2022-02-01,CZE,1.28410914927769,114.290475793684,3.03,4.3875,0.0602582697468413,198.52543266202477,-124.11704685618213,1.4984855095175762,-1.3575000000000004,-194.13793266202478,-215.39071990175432
2022-02-01,DEU,112.425187116395,97.4680371020306,0.15,-0.576333,-4.23676588402045,4.23140046914241,0.5665737535684365,0.9302392662313631,0.726333,-4.80773346914241,-2303.151666747614
2022-02-01,DNK,1.01757631822388,132.3,0.458,-0.5,-3.6186676955107,56.36164087505472,-32.412814121723535,12.54655318283997,0.958,-56.86164087505472,3.6036928736560547
2022-02-01,ESP,0.807206928848006,108.348,1.11215,-0.576333,-0.735684752731375,-2302.5850929940457,-2302.5850929940457,3.915130957365302,1.688483,2302.0087599940457,0.0
2022-02-01,FIN,0.514705882352946,122.7,0.51082,-0.576333,-5.72675713819397,34.49501294035138,-86.19591469028742,8.767841425727505,1.087153,-35.07134594035138,423.6223088289818
2022-02-01,FRA,109.394558106588,98.8391763401972,0.6785,-0.576333,-3.01227304475724,3.6777407377499705,0.7248070631862058,2.219926464389562,1.254833,-4.25407373774997,-2303.309900057232
2022-02-01,GRC,1.11603073047075,122.316525212182,2.46,-0.576333,1.5817582016097,168.6866295043023,-2302.5850929940457,8.515780834031064,3.036333,-169.2629625043023,2189.804911714999
2022-02-01,HUN,1.1,127.678795483061,4.86,3.5057,-4.33835252368362,45.198512374305736,-24.116205681688797,4.9144000346970955,1.3543000000000003,-41.69281237430574,-2278.468887312357
2022-02-01,IRL,0.938086303939963,171.685692858928,0.7751,-0.576333,-2.22564175970988,86.72660186242534,-2302.5850929940457,4.283819769799825,1.351433,-87.30293486242535,0.0
2022-02-01,ISR,0.617919670442854,127.400468384075,1.76,0.1,-0.85533562010257,66.17638518539817,109.65504322676256,16.859270088133936,1.66,-66.07638518539818,-2412.2401362208084
2022-02-01,ITA,0.923361034164359,106.791100741605,1.794,-0.576333,-3.65252660376,225.5317315112583,-54.64498933373664,3.428907347863281,2.370333,-226.1080645112583,-2247.940103660309
2022-02-01,KOR,0.543633762517886,120.561200149682,2.69,1.219,-4.83101767556516,1.705294196461692,-35.91532036053605,3.594277285147033,1.4709999999999999,-0.4862941964616918,44.78471901050888
2022-02-01,LUX,2.17586764970329,98.6,0.399,-0.576333,-2.49073003037739,-2302.5850929940457,292.28188305292997,1.8424267326058286,0.975333,2302.0087599940457,-2594.8669760469757
2022-02-01,MEX,0.829646955136351,109.554537562189,7.68,3.95,-0.373236968233049,27.143229499884175,33.816106307649385,7.982048744890591,3.7299999999999995,-23.193229499884175,-2336.401199301695
2022-02-01,NLD,0.646118920806782,118.880186635561,0.237,-0.576333,-4.5523676230464,-31.204209174469543,34.827074105878125,10.732487717064688,0.813333,30.62787617446954,78.08688151296795
2022-02-01,NOR,1.10356536502548,98.9099092763204,2.119,0.5,-0.0337433663609331,45.35948014322562,-2302.5850929940457,-2.027096437362047,1.6190000000000002,-44.85948014322562,0.0
2022-02-01,POL,-0.3,154.187151070744,3.95,2.43,-6.26923323377209,-2302.5850929940457,-2302.5850929940457,14.04106611783197,1.52,2305.0150929940455,0.0
2022-02-01,PRT,0.365423975925002,100.71,1.06,-0.576333,-3.50893952866308,-2302.5850929940457,27.89713609116214,2.3610882312061445,1.636333,2302.0087599940457,65.95538309036866
2022-02-01,USA,120.079994262015,99.6007332320803,1.93,0.08,-1.78801721017657,7.654287201941605,0.7090890399148649,6.645827492066527,1.8499999999999999,-7.574287201941605,-2303.2941820339606
2022-03-01,AUT,2.06378986866792,121.089909174235,0.7207,-0.577703043478261,-13.8186934083666,63.72020244654626,51.382300330495625,4.734612059719864,1.298403043478261,-64.29790549002452,144.29686788628072
2022-03-01,BEL,0.520702108003714,126.710559213268,0.79,-0.577703043478261,-6.65729292252696,64.86130846233097,-19.667246555170546,6.1019332695846655,1.367703043478261,-65.43901150580923,146.3813639848703
2022-03-01,CAN,117.408480379247,105.778985684991,2.132173913,0.40775652173913,1.90894371466968,6.462825149790024,1.0145504676272075,4.105932066740134,1.7244173912608698,-6.055068628050894,79.86954544656008
2022-03-01,CHE,0.568300587836519,134.0,0.68,-0.8,-2.20229019206216,52.2096076891318,-14.831778642185633,5.3652713492320006,1.48,-53.0096076891318,-32.67780701689078
2022-03-01,CHL,1.86046511627908,106.68688979006,6.103209052,5.5,5.62900663866422,161.12037942071765,187.59244217314574,2.2858407305737622,0.6032090520000004,-155.62037942071765,-98.8252830016782
2022-03-01,COL,0.995847091781109,127.225966654842,9.97,4.06,3.10751319383668,67.02769174411354,-49.51274459033052,12.038994386516988,5.910000000000001,-62.96769174411354,117.97918580198373
2022-03-01,CZE,1.66402535657687,115.090409132572,3.53,4.49695652173913,-7.26655229158643,224.61908133434204,25.91743717298854,-1.3805223564674527,-0.9669565217391303,-220.12212481260292,-2328.5025301670344
2022-03-01,DEU,114.436560520548,93.8581098019554,0.28173913,-0.577703043478261,-7.96357669165674,5.71039994745341,1.7732615837315704,-4.797583187687357,0.8594421734782609,-6.28810299093167,61.334540123250555
2022-03-01,DNK,0.641025641025631,140.3,0.565,-0.4,2.24546827794562,189.90412150638699,-46.21094624087279,12.997393600899587,0.965,-190.304121506387,-2256.3741467531727
2022-03-01,ESP,3.02960642893404,103.653,1.22534782608696,-0.577703043478261,-4.59923908364262,113.88681223817807,132.26079458175658,-1.6808726244108034,1.803050869565221,-114.46451528165633,51.02365044991146
2022-03-01,FIN,1.45391367959035,118.6,0.715817391,-0.577703043478261,-7.83630342350174,180.5717922878826,103.84186534912251,5.725761526853055,1.293520434478261,-181.14949533136087,-72.48008584762114
2022-03-01,FRA,110.364598524939,98.6991775068541,0.783173913043478,-0.577703043478261,-6.55268592679527,4.427878995361863,0.8828271217388128,0.6607393797080905,1.360876956521739,-5.0055820388401235,76.83518013968
2022-03-01,GBR,0.9,106.540583136328,1.5457,0.5623,-2.92737498374344,150.4077396776274,25.131442828090616,-3.963786175903812,0.9834,-149.8454396776274,-2327.7165358221364
2022-03-01,GRC,2.74756525060864,121.018472291563,2.61,-0.577703043478261,-10.3286682957274,82.56823630349976,90.09367562536455,5.077232537342884,3.187703043478261,-83.14593934697803,-2392.67876861941
2022-03-01,HUN,1.0,126.173149309912,5.92,4.3925,-14.2752563099248,35.66749439387324,-9.53101798043249,4.141883130311974,1.5274999999999999,-31.274994393873243,128.63432171392716
2022-03-01,IRL,1.85873605947953,188.984251312391,0.9293,-0.577703043478261,-11.9249153919543,86.18620243751369,68.3810044563992,18.550120971133353,1.507003043478261,-86.76390548099195,99.47745918107616
2022-03-01,ISR,0.614124872057308,125.152224824356,2.11,0.1,-0.481825222502959,-3.4360485897300306,-0.616018375149337,9.32912611090677,2.01,3.5360485897300307,-56.77523069169229
2022-03-01,ITA,1.00640439158281,106.791100741605,1.854,-0.577703043478261,-7.87610151561446,124.37915510220701,8.611893862878642,3.1386313820673037,2.431703043478261,-124.95685814568527,68.22949629712592
2022-03-01,KOR,0.645038892050836,122.689376674831,2.784,1.244,-0.828933571257741,92.4305461100676,17.10348232624058,6.170933826947166,1.5399999999999998,-91.1865461100676,-193.37072258380965
2022-03-01,LUX,1.00316789862723,93.8,0.548,-0.577703043478261,1.31597911285048,-33.80137268173129,-77.42646129887736,-5.193274874164311,1.1257030434782611,33.22366963825303,-2225.1586316951684
2022-03-01,MEX,0.990074045435836,109.375949318961,8.6,4.14,3.9461846881204,18.0194087748942,17.677947865725557,4.11291481418829,4.46,-13.879408774894198,-2320.263040859771
2022-03-01,NLD,3.63494404441744,118.580236627229,0.343,-0.577703043478261,-5.47235473527802,257.679146189078,172.73654215146576,7.527612077121086,0.920703043478261,-258.25684923255625,-154.33038702799175
2022-03-01,NOR,0.587741393786725,100.34460932555,2.5315,0.65625,4.77629802381245,-2302.5850929940457,-63.001441355001845,-1.9984012253273737,1.8752499999999999,2303.2413429940457,-2239.5836516390436
2022-03-01,POL,3.3,152.287309390884,4.83,3.16,-5.18788139749355,119.39224684724346,-2302.5850929940457,10.004890132155998,1.67,-116.23224684724346,2283.6522279300807
2022-03-01,PRT,2.51326939193592,101.58,1.16,-0.577703043478261,6.2441929538635,58.022997192583844,192.82814737863677,2.149336470657227,1.7377030434782608,-58.6007002360621,-2495.4132403726826
2022-03-01,USA,121.287502584203,100.404903944752,2.13,0.2,-1.49268225597869,8.172021917658629,1.000564211732227,4.483350919591978,1.93,-7.972021917658629,-19.05382708128851
2022-04-01,AUT,0.275735294117637,122.589784184651,1.2857,-0.583707368421053,1.13498332727288,-2302.5850929940457,-201.28579873803423,4.5898752898439925,1.869407368421053,2302.0013856256246,-2101.2992942560113
2022-04-01,BEL,0.334196674743096,124.110342528544,1.3,-0.583707368421053,2.37784138443118,-0.1837510814856863,-44.34484423533575,-1.042093598825999,1.883707368421053,-0.39995628693536667,-2258.24024875871
2022-04-01,CAN,118.277587569134,105.502791377636,2.704,0.710333333333333,-0.124755736775565,6.627683808262745,0.7375159141926044,6.144246437718743,1.9936666666666671,-5.917350474929412,-2303.322608908238
2022-04-01,CHE,0.367045723854182,134.0,0.82,-0.7,3.23691243688466,56.489323860544324,-43.71640542270197,1.7313191201676177,1.52,-57.18932386054433,-2258.868687571344
2022-04-01,CHL,1.39523084728564,105.145271076818,6.531165832,6.98,3.83150622655572,130.24520302317,-28.77666354724292,3.262713997906496,-0.4488341680000003,-123.26520302317,-9.690835385397044
2022-04-01,COL,1.24689080680031,128.130542745655,10.54,5.1,3.52956306465614,74.43882073424813,22.48146536402359,11.883217384931392,5.4399999999999995,-69.33882073424813,-9.746335827188885
2022-04-01,CZE,1.79267342166796,115.390384134655,4.01,5.0,3.08771558884829,122.38059967716926,7.446845669124088,-3.491201729757317,-0.9900000000000002,-117.38059967716926,-2310.03193866317
2022-04-01,DEU,114.965869311115,94.8608673853096,0.746315789,-0.583707368421053,0.0594322472381173,6.171868232920811,0.461468285467401,-3.5310002612739755,1.3300231574210528,-6.755575601341865,-2303.0465612795133
2022-04-01,DNK,1.63785259326661,140.6,1.04,-0.41,3.11879030530461,145.17778973733704,93.80718107420985,16.26026080049992,1.45,-145.58778973733703,-60.95406932644952
2022-04-01,ESP,-0.177565401706866,108.478,1.68947368421053,-0.583707368421053,4.42460607834527,-2302.5850929940457,-2302.5850929940457,1.5055895424083967,2.2731810526315828,2302.0013856256246,0.0
2022-04-01,FIN,0.315457413249197,123.0,1.177,-0.583707368421053,2.7208807441425,-16.45717461725705,-152.79905976937764,8.834263966682762,1.760707368421053,15.873467248835997,-2149.7860332246682
2022-04-01,FRA,110.86461935914,97.8791843401305,1.28494736842105,-0.583707368421053,1.77536748965322,4.719032606527522,0.4520394642569299,-0.2652792087286636,1.868654736842103,-5.302739974948575,-2303.0371324583025
2022-04-01,GBR,2.1,105.805095876018,1.8362,0.6906,3.35865631873879,109.86122886681098,84.72978603872036,-4.276647815838749,1.1456,-109.17062886681097,-2387.314879032766
2022-04-01,GRC,2.13567346055634,120.119820269596,2.89,-0.583707368421053,8.41345303117884,85.3756345785635,-25.193312095765226,-0.3319505122852371,3.473707368421053,-85.95934194698457,-2277.3917808982806
2022-04-01,HUN,1.6,125.370138017566,6.59,5.1023,-0.418859976850147,69.31471805599453,47.000362924573565,5.26004565563513,1.4877000000000002,-64.21241805599453,-399.87499388282106
2022-04-01,IRL,0.912408759124088,144.587951004083,1.4021,-0.583707368421053,-0.145999961214427,29.164968635934585,-71.15639073461631,-13.92205726966804,1.9858073684210529,-29.748676004355637,-369.1214957317203
2022-04-01,ISR,0.712105798575789,125.433255269321,2.36,0.23,2.63767246933346,81.31507248346608,14.802821172289216,10.461396840404486,2.13,-81.08507248346608,-2317.387914166335
2022-04-01,ITA,-0.0905797101449377,109.290892425631,2.436,-0.583707368421053,2.51714151774176,-2302.5850929940457,-2302.5850929940457,3.9184117299585237,3.019707368421053,2302.0013856256246,0.0
2022-04-01,KOR,0.68803016022621,119.81633836588,3.219,1.299,0.290121762100158,161.04230201623113,6.452206177943272,5.3820557397881466,1.92,-159.74330201623113,-2309.037299171989
2022-04-01,LUX,0.818958006621369,97.9,1.389,-0.583707368421053,2.02547436149956,287.4266301109663,-20.288536181869937,-1.0162689092201698,1.972707368421053,-288.0103374793874,63.4108326453718
2022-04-01,MEX,0.540949908038511,109.745640870469,8.86,4.41,-0.432134692402945,50.24493704789032,-60.445305056769406,5.646106894650265,4.449999999999999,-45.83493704789032,-2242.139787937276
2022-04-01,NLD,0.292985099614939,125.979003499417,0.854,-0.583707368421053,1.78804111770668,-42.92993140322932,-251.8227243123941,13.3077980692023,1.4377073684210528,42.346224034808266,-2050.7623686816514
2022-04-01,NOR,1.1686143572621,102.116885856952,2.6935,0.75,3.9903937676639,120.83870870945974,68.72869712398628,2.341244062474326,1.9434999999999998,-120.08870870945974,-86.70628310091477
2022-04-01,POL,2.0,153.7871844013,5.96,4.2,0.420455373950269,91.62907318741551,-50.07752879124892,12.079471836905444,1.7599999999999998,-87.42907318741551,-2252.507564202797
2022-04-01,PRT,2.20094650691716,99.19,1.76,-0.583707368421053,6.14243217088995,166.77777947520502,-13.269695389523644,-1.043034227887256,2.343707368421053,-167.36148684362607,11.626583219723209
2022-04-01,USA,121.768058831223,100.540894600009,2.75,0.33,0.417232804760888,7.906782172983616,0.3954296461307487,4.496869162498291,2.42,-7.576782172983616,-2302.9805226401763
2022-05-01,AUT,0.8249312557287,124.189650862428,1.5363,-0.584741363636364,-1.30048959608323,102.93574999455566,109.58587302509764,7.870168561391224,2.121041363636364,-103.52049135819203,-2412.170966019143
2022-05-01,BEL,0.766092097593478,125.21043420285,1.58,-0.584741363636364,-1.15479006860032,160.87823067618424,82.95727281477706,-0.6369448285482393,2.164741363636364,-161.4629720398206,-2385.5423658088225
2022-05-01,CAN,119.462733737161,104.639868133162,2.918571429,0.947242857142857,-5.59171416825004,7.482047663701409,0.9970172319846773,5.918578402245102,1.971328571857143,-6.534804806558552,379.2713276131745
2022-05-01,CHE,0.650021144799791,135.5,0.78,-0.8,-5.74748987688898,89.96516511811119,57.15184643691514,7.031161096331025,1.58,-90.76516511811118,-2359.736939430961
2022-05-01,CHL,1.20090067550663,103.401654659353,6.617832504,8.09,3.66168956888698,150.25261811786555,-14.998804532323668,-0.01993541490910079,-1.472167496,-142.16261811786555,10.465472053810636
2022-05-01,COL,0.844743775506578,127.034409365023,10.78,6.07,-5.54893046135499,-16.81755469213782,-38.93750200081204,35.78604379435404,4.709999999999999,22.88755469213782,-2263.6475909932337
2022-05-01,CZE,1.76110260336908,117.69019248396,4.61,5.61090909090909,-3.78048155174813,230.99088974726868,-1.7767945220728787,2.146926600444599,-1.00090909090909,-225.37998065635958,-2300.8082984719726
2022-05-01,DEU,116.024486892249,95.9639007269992,0.952727273,-0.584741363636364,-4.32898920373152,6.795066190850465,0.9165967014083043,-1.1428695823623305,1.5374686366363641,-7.3798075544868285,-2303.501689695454
2022-05-01,DNK,0.8952551477171,144.9,1.298,-0.42,-5.22368279666178,154.47203242354348,-60.403250956769995,15.899330430304634,1.718,-154.89203242354347,-2242.1818420372756
2022-05-01,ESP,0.826076833527372,107.995,2.05136363636364,-0.584741363636364,-0.89227319443146,56.13682384862484,-2302.5850929940457,4.732681573714881,2.6361050000000037,-56.721565212261204,0.0
2022-05-01,FIN,1.31176999101529,120.3,1.451961905,-0.584741363636364,-3.07239154616241,215.52221211126755,142.5108951316084,3.985266674235611,2.036703268636364,-216.10695347490392,-2445.095988125654
2022-05-01,FRA,111.464644360182,98.8691760901992,1.51818181818182,-0.584741363636364,-3.12721605455151,5.041538507677783,0.5397638149734321,1.8373488184906812,2.102923181818184,-5.626279871314147,-2303.124856809019
2022-05-01,GBR,0.6,106.435513527712,1.9069,0.9158,-1.43641103576348,18.232155679395458,-125.2762968495368,-3.587393890288389,0.9911000000000001,-17.316355679395457,-2177.308796144509
2022-05-01,GRC,0.654813653956031,123.115327009486,3.54,-0.584741363636364,-4.84978400670285,-2302.5850929940457,-118.21866167412165,6.103021906393886,4.124741363636364,2302.000351630409,-2184.3664313199242
2022-05-01,HUN,1.7,125.872020075282,7.2,5.6919,-3.42052904667295,122.37754316221157,6.062462181643484,3.324181224880945,1.5080999999999998,-116.68564316221156,203.93892083446246
2022-05-01,IRL,0.904159132007234,202.383134738772,1.6275,-0.584741363636364,-1.10922448617215,223.52699659802505,-0.9082714574319025,26.29573256690194,2.212241363636364,-224.11173796166142,203.68927475434276
2022-05-01,ISR,0.606060606060607,129.648711943794,2.56,0.43,-7.75938148686776,65.50571410855112,-16.124650280872682,16.115977196608437,2.13,-65.07571410855111,-2286.460442713173
2022-05-01,KOR,0.627164654123367,118.752250103305,3.295,1.505,-2.68788564833311,221.23204000049662,-9.262356209530626,5.242579733984827,1.79,-219.72704000049663,-2293.322736784515
2022-05-01,LUX,0.129623228482549,96.4,1.659,-0.584741363636364,-6.65615581796925,-79.3221542791311,-184.34008085954815,-1.646127705407196,2.243741363636364,78.73741291549473,-2118.2450121344973
2022-05-01,MEX,0.176311367530562,110.818193905053,8.87,4.6,-6.00281629980623,-14.64467613247516,-112.10751174728264,6.887580174855618,4.27,19.24467613247516,375.23218112400525
2022-05-01,NLD,-0.634337701360492,123.579403432761,1.054,-0.584741363636364,-3.87698497363529,-2302.5850929940457,-2302.5850929940457,9.765921494547143,1.6387413636363641,2302.000351630409,0.0
2022-05-01,NOR,0.247524752475257,98.9099092763204,2.64225,0.75,-1.75739994930579,-2302.5850929940457,-155.20634289009726,-1.7759451960957722,1.8922500000000002,2303.3350929940457,-2147.3787501039483
2022-05-01,POL,1.7,153.687192733939,6.64,5.06,-10.6543487855895,173.46010553881064,-16.251892949777496,10.702459012930875,1.58,-168.40010553881064,-2286.3332000442683
2022-05-01,PRT,0.979451080773602,100.34,2.14,-0.584741363636364,-1.73989581785685,142.18869354932727,-80.96504841624392,3.943600441528125,2.724741363636364,-142.77343491296364,-2221.6200445778018
2022-05-01,USA,122.889075467161,100.158364759763,2.9,0.77,-5.97394440701118,8.160147945734826,0.9164044893795308,3.060005493200988,2.13,-7.390147945734826,-2303.5014974834253
2022-06-01,AUT,1.36363636363635,124.289642529789,2.0707,-0.582624090909091,-0.870407688730451,102.408464804628,50.26101508125767,7.950651463119901,2.653324090909091,-102.99108889553709,-90.41445261108177
2022-06-01,BEL,0.851169324849178,123.010250854238,2.13,-0.582624090909091,-2.77342408676429,132.99605268919186,10.530868604320855,-11.940773138338269,2.712624090909091,-133.57867678010095,77.08554345132619
2022-06-01,CAN,120.173821437977,105.782419717232,3.315454545,1.42881363636364,-3.16872070778476,7.790823514490261,0.5934735519810994,5.111049221523382,1.8866409086363602,-6.362009878126621,-57.38926805174002
2022-06-01,CHE,0.504197802451381,139.5,1.15,-0.26,-5.80742872234444,191.84366893797966,-25.40362365634304,10.895118378855482,1.41,-192.10366893797965,26.441093242351485
